nameUser,touch_area,touch_speed,F_mean,F_max,touch_diagonal,touch_length,Y_stop,touch_duration,Y_start,X_start,F_change_mean,tg,X_stop,direction,using_type
_DAY,908.8165283203125,158.9123200461308,0.15445402264595032,0.1666666716337204,82.035888671875,83.36550242246227,240.66665649414062,0.524600625038147,642.6666259765625,199.0,0.6354039907455444,-1.6960001699219165,240.66665649414062,1,1
_DAY,933.0516357421875,264.23548741773135,0.3697916865348816,0.4791666567325592,145.48004150390625,147.64926343692431,237.0,0.5587790833087638,717.3333129882812,189.0,1.7150486707687378,-2.8611110051472983,237.0,1,1
_DAY,1260.2255859375,92.98354439576569,0.30781251192092896,0.4583333134651184,67.58780670166016,69.71421869874308,226.0,0.7497479167068377,650.0,210.0,1.2226331233978271,-4.1041669845581055,226.0,1,1
_knv,315.056396484375,179.93524472929664,0.41923075914382935,0.550000011920929,35.063438415527344,37.176803276404605,287.0,0.20661212500272086,453.33331298828125,272.6666564941406,5.323986053466797,-2.232556555064672,287.0,1,3
_knv,193.880859375,1300.7470055035828,0.7259259223937988,0.8666666746139526,158.11141967773438,160.43993482345294,318.6666564941406,0.12334445833403151,529.6666259765625,303.0,14.052786827087402,-10.042559387570247,318.6666564941406,1,3
_knv,218.115966796875,218.76841833015243,0.12272727489471436,0.15000000596046448,33.208091735839844,34.345520490537666,294.0,0.15699487500387477,467.33331298828125,283.0,1.9108904600143433,-2.8484843860973013,294.0,1,3
_knv,169.645751953125,1754.334213063498,0.45000001788139343,0.550000011920929,168.49661254882812,169.02293789771684,333.6666564941406,0.0963459166669054,531.0,295.0,11.417194366455078,-4.2413804261780905,333.6666564941406,1,3
_knv,266.586181640625,171.30323241457623,0.2590909004211426,0.3166666626930237,26.660419464111328,27.076952641795877,293.33331298828125,0.15806445833004545,411.6666564941406,273.6666564941406,4.0068039894104,-0.9152540005819029,293.33331298828125,2,3
_KKG,242.35107421875,806.8972051707891,0.3583333194255829,0.4833333194255829,133.93199157714844,134.4931553739537,283.0,0.16667941655032337,638.6666259765625,260.33331298828125,5.799556255340576,-5.823528105000192,283.0,1,1
_KKG,169.645751953125,1107.2200645146738,0.39523810148239136,0.44999998807907104,128.17739868164062,129.29442351715625,278.33331298828125,0.11677391664125025,642.3333129882812,261.0,7.707200050354004,-7.326925226923202,278.33331298828125,1,1
_KKG,557.407470703125,296.83919249870485,0.28985506296157837,0.4333333373069763,123.02890014648438,123.38462396398543,291.0,0.4156614998355508,605.6666259765625,254.0,2.0850298404693604,-3.171171033704603,291.0,1,1
_EDA,363.526611328125,1191.0633876032002,0.7939814329147339,1.3958332538604736,154.00576782226562,157.8763949558705,257.33331298828125,0.132550791669928,674.0,256.0,21.061107635498047,-115.50044059921493,257.33331298828125,1,3
_EDA,775.5234375,165.52302195752193,0.45601850748062134,0.5,60.66757583618164,63.50545918717959,263.6666564941406,0.38366541666619014,611.3333129882812,247.0,2.6064376831054688,-3.500001831055805,263.6666564941406,1,3
_EDA,945.169189453125,90.55473638696336,0.1482371687889099,0.1875,40.400760650634766,42.7117563098821,251.0,0.471667833335232,630.6666259765625,243.3333282470703,0.7950510382652283,-5.173908284123772,251.0,1,3
_DAY,2362.9228515625,35.25959111295722,0.6194248199462891,0.9583333134651184,63.21832275390625,69.4098508488781,256.0,1.9685381667222828,606.3333129882812,247.66665649414062,0.9736497402191162,-7.519991430674523,256.0,1,1
_DAY,630.11279296875,155.03551551544342,0.20192307233810425,0.25,88.29243469238281,89.95351821027046,239.66665649414062,0.5802123333560303,633.6666259765625,217.0,0.8617534637451172,-3.76470734751414,239.66665649414062,1,1
_DAY,678.5830078125,52.85888907476858,0.0550595223903656,0.0833333358168602,39.86784362792969,40.96385063634975,229.0,0.7749661665875465,612.3333129882812,225.0,0.2150631546974182,-9.916667938232422,229.0,1,1
_bss,133.2930908203125,2254.6137943617364,0.375,0.30000001192092896,186.8834991455078,187.81938089204968,316.0,0.08330445833416888,656.6666259765625,307.0,7.20249605178833,-20.740739610460068,316.0,1,1
_bss,121.175537109375,0.0,0.23666664958000183,0.23333333432674408,0.0,0.0,303.6666564941406,0.1667937083329889,452.0,303.6666564941406,2.7978672981262207,1000.0,303.6666564941406,5,1
_bss,411.996826171875,820.6572361735148,0.2450980246067047,0.30000001192092896,233.1439666748047,239.37713308551884,334.33331298828125,0.2916895416674379,659.6666259765625,305.33331298828125,2.0569815635681152,-7.977011318864493,334.33331298828125,1,1
_bss,181.7633056640625,0.0,0.3812499940395355,0.46666666865348816,0.0,0.0,320.33331298828125,0.16586858333903365,409.0,320.33331298828125,5.626944541931152,1000.0,320.33331298828125,5,3
_bss,169.645751953125,1379.7790469244487,0.095238097012043,0.10000000149011612,134.8291015625,136.2776144694616,335.6666564941406,0.09876770833216142,585.6666259765625,353.33331298828125,2.0249533653259277,7.5660349817715105,335.6666564941406,1,3
_bss,399.8792724609375,56.57780415064075,0.3343137204647064,0.4000000059604645,12.671056747436523,17.454384594935952,327.33331298828125,0.3085023333260324,444.33331298828125,327.6666564941406,2.5931732654571533,38.000595101853975,327.33331298828125,1,3
_DAY,739.1707763671875,330.19522928130596,0.31521740555763245,0.3958333134651184,142.20370483398438,145.68589111056437,230.3333282470703,0.4412113749422133,710.0,186.66665649414062,1.7943024635314941,-3.099236513183068,230.3333282470703,1,1
_DAY,811.8760986328125,270.76743475038353,0.34666669368743896,0.5,130.45603942871094,133.22197784590304,233.0,0.4920162499183789,707.3333129882812,195.66665649414062,2.0324530601501465,-3.3482133733985426,233.0,1,1
_DAY,315.056396484375,870.8727952908743,0.4791666567325592,0.875,133.97718811035156,137.74533307374736,243.3333282470703,0.1581692915642634,677.6666259765625,201.66665649414062,11.064095497131348,-3.0559995048828728,243.3333282470703,1,1
_bss,133.2930908203125,0.0,0.19761905074119568,0.28333333134651184,0.0,0.0,309.33331298828125,0.1747403749905061,489.33331298828125,309.33331298828125,3.242906332015991,1000.0,309.33331298828125,5,3
_bss,617.9952392578125,861.1474434287613,0.4098765552043915,0.46666666865348816,49.28939437866211,385.63165660396743,315.33331298828125,0.4478114166704472,498.33331298828125,320.6666564941406,2.0842106342315674,9.187508761891138,315.33331298828125,1,3
_bss,242.35107421875,0.0,0.2516666650772095,0.36666667461395264,0.0,0.0,306.0,0.18318670832377393,418.33331298828125,306.0,4.003201484680176,1000.0,306.0,5,3
_bss,387.76171875,497.3305789633153,0.5802083611488342,0.6499999761581421,121.98405456542969,123.9884091000605,50.33332824707031,0.2493078333500307,534.3333129882812,70.33332824707031,5.214437007904053,6.016666412353516,50.33332824707031,1,4
_bss,3126.328857421875,106.76527300749007,0.4928940534591675,0.7666666507720947,44.772274017333984,287.5064064687466,102.0,2.6928831666882616,502.0,67.33332824707031,0.5694020986557007,-0.817307865831248,102.0,2,4
_bss,218.115966796875,1177.1720097686664,0.2777777910232544,0.38333332538604736,195.0455780029297,195.47343423401986,105.0,0.16605341667309403,359.33331298828125,70.66665649414062,4.616988182067871,5.592231352802357,105.0,3,4
_EDA,254.4686279296875,1079.5837201697916,0.1726190596818924,0.1666666716337204,124.35521697998047,126.51178295945047,236.3333282470703,0.11718570833909325,640.6666259765625,238.66665649414062,2.8444879055023193,53.28582825977491,236.3333282470703,1,2
_EDA,1199.6378173828125,245.17688567855507,0.4498697817325592,0.5416666865348816,134.0132598876953,142.81518857338042,256.6666564941406,0.5824985833314713,615.3333129882812,230.0,1.8598042726516724,-4.925001688004184,256.6666564941406,1,2
_EDA,981.5218505859375,269.14862897129217,0.25,0.3541666567325592,116.17994689941406,125.52597494895222,242.66665649414062,0.46638162501039915,625.0,228.66665649414062,1.518784761428833,-8.238095964704241,242.66665649414062,1,2
_EDA,957.2867431640625,353.0504102514899,0.23200756311416626,0.375,118.502685546875,123.58332491199408,265.33331298828125,0.35004441667115316,577.6666259765625,225.66665649414062,2.142585277557373,-2.8151254330001403,265.33331298828125,1,3
_EDA,1635.8697509765625,286.0291657248534,0.2939189076423645,0.3541666567325592,169.7334442138672,174.23925469134832,312.33331298828125,0.6091660416859668,574.6666259765625,226.3333282470703,1.1627918481826782,-1.7015503284543059,312.33331298828125,1,3
_EDA,2265.982421875,345.03832946899524,0.3605072498321533,0.4791666567325592,251.43588256835938,258.7401746859907,329.6666564941406,0.7498882083164062,580.6666259765625,223.66665649414062,1.2779682874679565,-2.150943396226415,329.6666564941406,1,3
_EDA,13305.07421875,42.631811873902066,0.24497488141059875,0.2916666567325592,137.5483856201172,153.544833261404,279.6666564941406,3.601649249991169,485.0,223.0,0.1619628369808197,-2.211765282442929,279.6666564941406,1,4
_EDA,4834.90380859375,95.84648402199943,0.4791666567325592,0.7083333134651184,172.49058532714844,199.05291971228263,214.66665649414062,2.0767889583366923,346.33331298828125,227.66665649414062,0.6821427941322327,-13.23076923076923,214.66665649414062,3,4
_EDA,387.76171875,355.67032403189376,0.2447916567325592,0.3125,39.609195709228516,40.363439375267625,222.66665649414062,0.11348554166033864,435.33331298828125,218.0,5.507309436798096,-8.428588711523245,222.66665649414062,1,4
_DAY,363.526611328125,215.62614218158146,0.15138888359069824,0.1666666716337204,76.94153594970703,79.18002176284162,319.0,0.3672097499947995,646.3333129882812,307.0,0.907746434211731,-6.333333333333333,319.0,1,1
_DAY,569.5250244140625,350.05656045025506,0.7335526347160339,1.125,107.20074462890625,116.39333958342755,319.33331298828125,0.33249866659753025,649.3333129882812,293.33331298828125,6.766944408416748,-4.0,319.33331298828125,1,1
_DAY,363.526611328125,228.71607274108138,0.27638891339302063,0.3125,67.66748809814453,68.5802475807653,304.6666564941406,0.29984883335419,649.0,288.33331298828125,2.084383726119995,-4.020409726640266,304.6666564941406,1,1
_DAY,799.758544921875,202.53552231829343,0.5072463750839233,0.7083333134651184,107.6687240600586,107.83410625514007,311.0,0.5324207083322108,551.0,310.33331298828125,2.6608030796051025,161.498752603511,311.0,3,1
_DAY,630.11279296875,555.7875469001411,0.5462962985038757,0.6875,145.67010498046875,157.5568074631512,317.33331298828125,0.28348387498408556,536.3333129882812,318.33331298828125,4.8503642082214355,-145.6666717529297,317.33331298828125,3,1
_DAY,169.645751953125,1419.7864435243396,0.2857142984867096,0.3125,129.7013702392578,129.90708757755104,314.6666564941406,0.09149762499146163,542.6666259765625,317.6666564941406,6.8307785987854,-43.22222391764323,314.6666564941406,3,1
_DAY,254.4686279296875,1401.7477766591032,0.247023805975914,0.2708333432674408,151.346923828125,153.70923653965664,127.66665649414062,0.10965541668701917,302.6666564941406,113.33332824707031,4.939716815948486,10.511631991943357,127.66665649414062,3,1
_DAY,266.586181640625,1386.6108677670313,0.4791666567325592,0.6041666865348816,158.27542114257812,161.25325314200572,135.66665649414062,0.11629308329429477,322.0,126.33332824707031,10.39041519165039,16.928580653915763,135.66665649414062,3,1
_DAY,218.115966796875,1559.7417481115026,0.8298611044883728,0.9583333134651184,142.4741668701172,142.7172798082415,136.0,0.0915005833376199,332.0,129.66665649414062,20.94704246520996,22.473647310522285,136.0,3,1
_bss,2665.86181640625,25.263688663552713,0.25090909004211426,0.3499999940395355,38.385467529296875,44.4608761908134,358.33331298828125,1.759872708333205,359.33331298828125,356.33331298828125,0.39775604009628296,-19.166664123535156,358.33331298828125,1,3
_bss,8130.87841796875,34.601881960233,0.46891191601753235,0.6000000238418579,115.46331787109375,122.32792083790473,345.0,3.5352967500002705,365.6666564941406,355.33331298828125,0.33943405747413635,11.129037735988364,345.0,1,3
_bss,1223.8729248046875,81.5890167991195,0.2222222238779068,0.2666666805744171,50.651309967041016,53.033537428335364,361.33331298828125,0.6500082916663814,432.6666564941406,367.0,0.8205023407936096,8.882344071023317,361.33331298828125,1,3
_EDA,290.8212890625,1642.3712804803613,0.3984375,0.4166666567325592,189.4978790283203,191.49549575681644,336.0,0.1165969583325932,607.0,248.3333282470703,7.147127151489258,-1.9163496987027535,336.0,1,4
_EDA,1114.81494140625,123.36433642241522,0.08653846383094788,0.1041666641831398,56.000999450683594,57.55578022318016,343.0,0.4665512083338399,449.0,298.0,0.446539044380188,-0.740740966796875,343.0,2,4
_EDA,254.4686279296875,1132.100041972574,0.3482142984867096,0.3541666567325592,111.12554931640625,112.1827649213155,295.0,0.09909262499968463,599.6666259765625,257.6666564941406,7.148193836212158,-2.803570392180745,295.0,1,4
_EDA,654.347900390625,222.7281828169625,0.45949071645736694,0.4791666567325592,57.400150299072266,61.24276103953447,305.33331298828125,0.27496637500007637,509.6666564941406,271.0,3.485274314880371,-1.3398060237263836,305.33331298828125,1,4
_EDA,181.7633056640625,0.0,0.3333333432674408,0.4166666567325592,0.0,0.0,226.6666259765625,0.08384774997830391,658.333251953125,226.6666259765625,9.93864917755127,1000.0,226.6666259765625,5,1
_bss,96.9404296875,0.0,0.17499999701976776,0.18333333730697632,0.0,0.0,260.33331298828125,0.09872216667281464,664.3333129882812,260.33331298828125,3.7141270637512207,1000.0,260.33331298828125,5,3
_bss,1551.046875,294.92604869024916,0.6557291746139526,1.0333333015441895,88.56636047363281,331.74373183363224,325.33331298828125,1.1248370000103023,407.33331298828125,287.33331298828125,1.8373031616210938,2.1052631578947367,325.33331298828125,3,3
_bss,581.642578125,148.4499674796188,0.2576389014720917,0.3333333432674408,68.732177734375,69.25774267562741,319.33331298828125,0.466539291664958,411.6666564941406,322.33331298828125,1.4289615154266357,-22.888890584309895,319.33331298828125,3,3
_bss,145.41064453125,0.0,0.0625,0.0833333358168602,0.0,0.0,140.3333282470703,0.08359604165889323,362.0,140.3333282470703,1.9937148094177246,1000.0,140.3333282470703,5,4
_bss,5331.7236328125,22.790985832875272,0.18901515007019043,0.3333333432674408,31.455425262451172,192.1003005308584,34.33332824707031,8.428784166666446,222.0,41.33332824707031,0.0790940523147583,-4.380950927734375,34.33332824707031,3,4
_bss,24.235107421875,0.0,0.0,0.0,0.0,0.0,12.333328247070312,0.06667408332577907,134.66665649414062,12.333328247070312,0.0,1000.0,12.333328247070312,5,4
_DAY,157.5281982421875,1313.257905481534,0.3576388657093048,0.3958333134651184,118.9360122680664,119.65667317376693,312.33331298828125,0.09111437492538244,541.0,320.33331298828125,8.688713073730469,-14.833332061767578,312.33331298828125,3,1
_DAY,72.705322265625,0.0,0.138888880610466,0.1458333283662796,0.0,0.0,311.0,0.09165320836473256,599.3333129882812,311.0,3.1822853088378906,1000.0,311.0,5,1
_DAY,145.41064453125,2068.49207527687,0.3888888657093048,0.8541666269302368,153.75161743164062,154.4841239715063,330.0,0.07468441664241254,549.6666259765625,318.6666564941406,22.874025344848633,13.529400518618848,330.0,3,1
_DAY,157.5281982421875,0.0,0.4548610746860504,0.6666666865348816,0.0,0.0,317.33331298828125,0.08994591666851193,662.6666259765625,317.33331298828125,14.823722839355469,1000.0,317.33331298828125,5,1
_DAY,254.4686279296875,1170.3533765718748,0.3630952537059784,0.5208333134651184,144.00038146972656,144.99264160012103,42.0,0.12388791667763144,453.0,41.666656494140625,8.408137321472168,431.9868168085691,42.0,3,1
_DAY,290.8212890625,0.0,0.7734375,1.0416666269302368,0.0,0.0,59.666656494140625,0.1407692499924451,548.0,59.666656494140625,14.799633979797363,1000.0,59.666656494140625,5,1
_DAY,145.41064453125,0.0,0.4124999940395355,0.6458333134651184,0.0,0.0,39.33332824707031,0.0737135000526905,467.33331298828125,39.33332824707031,17.522796630859375,1000.0,39.33332824707031,5,1
_KKG,436.23193359375,0.0,0.32685184478759766,0.5,0.0,0.0,17.333328247070312,0.3416858749696985,376.6666564941406,17.333328247070312,2.9266648292541504,1000.0,17.333328247070312,5,1
_KKG,121.175537109375,0.0,0.20666666328907013,0.25,0.0,0.0,85.66665649414062,0.1235397916752845,473.0,85.66665649414062,4.047278881072998,1000.0,85.66665649414062,5,1
_bss,557.407470703125,203.73831172115828,0.49710145592689514,0.6166666746139526,63.13654327392578,72.7936953504921,3.666656494140625,0.35729016666300595,495.0,27.0,3.4519095420837402,2.5142848361272163,3.666656494140625,1,3
_bss,654.347900390625,1128.3617439961963,0.3240740895271301,0.3333333432674408,313.4013977050781,326.4002613893819,296.6666564941406,0.2892691666711471,683.3333129882812,206.0,2.3046586513519287,-3.3088239006518085,296.6666564941406,1,3
_bss,460.467041015625,441.0388555254656,0.4973684251308441,0.5833333134651184,122.58783721923828,128.3205122865123,25.333328247070312,0.2909505833304138,469.0,45.0,4.0098443031311035,6.152540781689458,25.333328247070312,1,3
_bss,436.23193359375,438.15427712919103,0.2746666669845581,0.3333333432674408,171.64854431152344,174.75334235152852,314.6666564941406,0.3988397499997518,601.3333129882812,333.0,1.6715152263641357,9.309086021236894,314.6666564941406,1,1
_bss,460.467041015625,610.2625819045433,0.12456139922142029,0.15000000596046448,185.74325561523438,188.1716192390681,316.0,0.3083453333347279,586.0,328.33331298828125,0.9729350805282593,15.027034048970835,316.0,1,1
_bss,96.9404296875,1516.6833814292668,0.0,0.0,86.09297180175781,86.25188805029526,321.6666564941406,0.05686875000174041,544.3333129882812,325.6666564941406,0.0,21.5,321.6666564941406,1,1
_bss,448.3494873046875,330.21386160878,0.4293650686740875,0.46666666865348816,111.96478271484375,113.02174805654771,322.0,0.34226833333377726,549.3333129882812,339.0,2.726905107498169,6.50980422076057,322.0,1,3
_bss,581.642578125,172.95085546133504,0.3131944537162781,0.36666667461395264,64.81169891357422,66.1616939847212,326.0,0.38254620833322406,588.3333129882812,330.33331298828125,1.9169797897338867,14.923095612858244,326.0,1,3
_bss,436.23193359375,156.88293859769178,0.4350877106189728,0.46666666865348816,47.471622467041016,50.904526134055445,299.0,0.32447458333626855,532.3333129882812,309.33331298828125,2.8764452934265137,4.48387268257027,299.0,1,3
_bss,460.467041015625,285.8271608270723,0.6771929860115051,0.7666666507720947,79.6303939819336,82.76518454057032,344.6666564941406,0.28956374999870604,445.6666564941406,334.6666564941406,5.295321941375732,-7.9,344.6666564941406,1,3
_bss,436.23193359375,377.0978028167321,0.6231481432914734,0.7166666388511658,108.70655059814453,109.0592299853487,341.33331298828125,0.28920675000154006,447.0,350.33331298828125,4.956085205078125,12.037038167317709,341.33331298828125,1,3
_bss,460.467041015625,174.95997808436283,0.3850877285003662,0.5166666507720947,42.3975830078125,52.53880471883281,306.33331298828125,0.30029041666603007,431.33331298828125,304.0,3.441113233566284,-18.14289451140161,306.33331298828125,1,3
_bss,605.877685546875,89.69889834907211,0.3199999928474426,0.3499999940395355,34.647430419921875,36.510329467655126,346.33331298828125,0.40703208333252405,372.0,353.0,1.7197661399841309,5.099996109011758,346.33331298828125,1,3
_bss,472.5845947265625,76.07259566088099,0.20714285969734192,0.2666666805744171,22.86433982849121,26.555241020890477,329.0,0.34907762500006356,330.33331298828125,326.0,1.5278360843658447,7.5555572509765625,329.0,3,3
_bss,581.642578125,86.45516818520724,0.2916666567325592,0.3333333432674408,31.377622604370117,31.54239361812578,315.6666564941406,0.3648410416662955,345.33331298828125,317.33331298828125,1.827279806137085,18.799939575379714,315.6666564941406,1,3
_EDA,145.41064453125,0.0,0.296875,0.3541666567325592,0.0,0.0,34.666656494140625,0.06313308334210888,161.3333282470703,34.666656494140625,11.219685554504395,1000.0,34.666656494140625,5,3
_EDA,169.645751953125,0.0,0.2750000059604645,0.2916666567325592,0.0,0.0,193.66665649414062,0.0828402916667983,743.6666259765625,193.66665649414062,7.041661739349365,1000.0,193.66665649414062,5,6
_EDA,193.880859375,0.0,0.19166666269302368,0.25,0.0,0.0,202.66665649414062,0.08346033332054503,127.66665649414062,202.66665649414062,5.990869998931885,1000.0,202.66665649414062,5,6
_EDA,3017.27099609375,68.65277428505217,0.3443774878978729,0.4375,95.89346313476562,102.4247959963111,240.3333282470703,1.4919250833336264,587.3333129882812,215.66665649414062,0.5864905714988708,-3.7567561883140383,240.3333282470703,1,2
_EDA,1211.75537109375,286.0099471215312,0.44607841968536377,0.5625,150.6526641845703,159.76487044692578,263.6666564941406,0.5585989999817684,653.0,237.3333282470703,2.0139670372009277,-5.632912866696296,263.6666564941406,1,2
_EDA,3998.792724609375,123.0965545126891,0.5286989808082581,0.625,195.4905548095703,203.0030262009445,306.33331298828125,1.649136541673215,595.3333129882812,214.66665649414062,0.7579724192619324,-1.8836363146064723,306.33331298828125,1,2
_EDA,254.4686279296875,573.6939422807251,0.2083333283662796,0.25,66.81399536132812,67.0415633413765,269.6666564941406,0.11685945832869038,439.0,277.6666564941406,4.278643608093262,-8.291666030883789,269.6666564941406,3,3
_EDA,327.1739501953125,931.3992683725915,0.28935185074806213,0.4375,116.02680969238281,116.45940912847391,239.3333282470703,0.12503704166738316,427.0,280.0,6.997926235198975,-2.672130563188076,239.3333282470703,3,3
_EDA,254.4686279296875,1317.7010102806646,0.3005952537059784,0.3125,119.36591339111328,120.94238712689379,245.3333282470703,0.09178287500981241,439.33331298828125,261.0,6.809549331665039,-7.553188712525482,245.3333282470703,3,3
_EDA,218.115966796875,1646.7185401102165,0.4131944477558136,0.5208333134651184,135.35960388183594,136.29772715983347,239.66665649414062,0.08276929167914204,431.0,263.0,12.585182189941406,-5.7142830050733275,239.66665649414062,3,3
Nemo,96.9404296875,0.0,0.27916666865348816,0.30000001192092896,0.0,0.0,65.0,0.08099349999974947,656.0,65.0,7.408001899719238,1000.0,65.0,5,6
Nemo,12.1175537109375,0.0,0.7666666507720947,0.3166666626930237,0.0,0.0,207.66665649414062,0.07163787500030594,753.0,207.66665649414062,8.840761184692383,1000.0,207.66665649414062,5,1
Nemo,121.175537109375,183.4966223407446,0.3466666638851166,0.4333333373069763,10.159818649291992,18.03491200606532,23.66666030883789,0.09828470832871972,787.6666259765625,31.333316802978516,8.817919731140137,0.8695648349749686,23.66666030883789,0,1
Nemo,96.9404296875,93.81226240721375,0.34166666865348816,0.4166666567325592,4.533830165863037,5.726785193895411,30.333316802978516,0.0610451666652807,782.6666259765625,33.9999885559082,13.651094436645508,-0.7272732878515119,30.333316802978516,0,1
_DAY,496.8197021484375,195.2497373219476,0.2513020932674408,0.3125,106.69634246826172,110.68438327555955,269.0,0.5668862083693966,687.6666259765625,252.0,1.1025140285491943,-6.196078132180607,269.0,1,1
_DAY,1199.6378173828125,135.37305510348017,0.6333333253860474,0.9375,120.95637512207031,135.5154901220432,269.33331298828125,1.0010521666845307,692.6666259765625,247.66665649414062,1.873029351234436,-5.492306402985464,269.33331298828125,1,1
